Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,WIRES-X,County,Op Status,Coverage,Affiliate,Features,Mixed-Mode,Notes,Last update,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Sponsor,Links,EchoLink,IRLP,Coordination,Grid,AllStar,Nets,Web links,Feed,Talkgroups,Rocky Mountain Wide,Southern Colorado,On-air,Commands,TAC 310,TAC 311,Colorado,Colorado Chat,Central Regional,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Location Photo,Bandwidth,Talkgroup Network,Northern Colorado Regional,Devilshead Local,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,DCI Bridge,Texas,COMM 1,Local/Cluster,Texas/Oklahoma Regional USA,N. Colorado,Mountain Reg USA,Worldwide English,Amarillo WIRES-X,NORCAL 1,NORCAL 5150,Local or Reflector,UserActivated 1,UserActivated 2,CAL 1,Southwest USA,Hytera USA,Parrott,Audio Test
446.975,-5,CC0,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,153.4,NW,,08,14273,39.7846,-105.216,446.975,441.975,,,,,,Jefferson,On-Air,Denver Metro Area,,,,,2016-01-25,,,,yes,0,,W0DMR,,,,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",http://www.w0dmr.org/,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310.
TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,156.2,NNW,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,,,,,Weld,On-Air,,,,,,2013-01-07,,,,,,,,,405804,3887,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,"Maysville, CO",CO,OPEN,,,156.2,WNW,,08,16739,38.5063,-106.345,145.325,144.725,100,,,,,Chaffee,On-Air,wide area,,,,,2018-01-14,,,,,,,Chaffee Lake Amateur Repeater Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,,156.3,NW,,08,82,39.7525,-105.359,146.985,146.385,100,100,,,,Denver,On-Air,,,E-power.,,,2016-09-05,,,,,,,El Jebel RADOPS,,,3346,CCARC,,,RADOPS: Sun at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,156.3,NW,,08,140,39.7525,-105.359,145.28,144.68,100,,,,,Jefferson,On-Air,Wide area.,,"Closed autopatch, e-power, linked.",,"PL is usually off, allowing use by older transceivers.",2015-05-22,,,,,,,,"Full-time to  
449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,,CCARC,,,Sun at 19:30. Everyone welcome.,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,156.3,NW,,08,138,39.7525,-105.359,449.525,444.525,CSQ,,,,,Jefferson,On-Air,,,E-power.,,,2015-05-23,,,,,,,KE0SJ,"Full-time to  
145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,CCARC,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,,156.3,NW,,08,112,39.7525,-105.358,448.625,443.625,100,100,,,,Jefferson,On-Air,Denver metro area.,,E-power.,,,2017-03-11,,,,,,,Denver Radio Club,"Full-time to  
145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,,CCARC,,,DRC: Sun at 20:30.,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,,156.3,NW,,08,77,39.7525,-105.359,146.64,146.04,100,,,,,Jefferson,On-Air,"Wide area. 
 Repeater Coverage Map",,E-power.,,8,2017-03-11,,,,,,,Denver Radio League,,,,CCARC,,,,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,156.4,WSW,,35,175,36.8597,-106.018,147.22,147.82,100,,,,,Rio Arriba,On-Air,Wide area.,,10,,,2017-01-23,,,,,,,New Mexico Mega Link Assoc,Full-time to the  Mega-Link System .,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,136.5,WR0AEN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,156.4,NW,,08,8250,39.6732,-105.48,449,444,136.5,136.5,,,,Clear Creek,On-Air,,,,,,2017-03-11,,,,,,,CARN,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,156.5,WSW,,35,19,36.8594,-106.019,146.76,146.16,67,,,,,Rio Arriba,On-Air,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,11,,,2016-04-30,,,,,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,,156.6,NW,,08,265,39.7772,-105.328,449.75,444.75,103.5,103.5,,,,Jefferson,On-Air,,,8,,,2016-12-23,,,,,,,Rocky Mtn Radio League,,,,CCARC,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,,156.6,NW,,08,134,39.7772,-105.328,224.74,223.14,88.5,88.5,,,,Jefferson,On-Air,,,e-power,,,2016-01-17,,,,,,,Aurora Repeater Assoc,,,,CCARC,,,ARA: Wed at 2000.,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,,156.6,NW,,08,71,39.7772,-105.328,145.22,144.62,103.5,103.5,,,,Jefferson,On-Air,Wide area.,,8,Yes; analog capable.,Talk-Group of $FFFF.,2016-12-23,,,,,,,Rocky Mtn Radio League,,,,CCARC,,,,Repeater,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,,156.7,NW,,08,136,39.7772,-105.329,448.85,443.85,88.5,88.5,,,,Jefferson,On-Air,"Denver metro, central front range",,e-power.,,,2016-01-17,,,,,,,Aurora Repeater Assoc,,,,CCARC,,,ARA: Wed at 20:00.,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,,156.7,NW,,08,86,39.7772,-105.329,224,222.4,103.5,103.5,,,,Jefferson,On-Air,,,8,,,2017-03-11,,,,,,,Rocky Mountain Radio League,,,,CCARC,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,,156.7,NW,,08,133,39.7772,-105.329,147.15,147.75,100,100,,,,Jefferson,On-Air,"Denver metro, central front range",,e-power,,,2016-01-17,,,,,,,Aurora Repeater Assoc (ARA),"Linkable to  
224.74000 (N0POH) at Golden, Guy Hill, CO .",,,CCARC,,,ARA: Wed at 20:00.,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.1,5,141.3,K0ECT,Liberal,KS,OPEN,,,156.9,SE,,20,4064,37.059,-100.93,443.1,448.1,141.3,,,,,Seward,On-Air,Local,,Autopatch,,,2019-05-07,,,,,,,SPARK,Full-time to the  SKECT System .,,,Kansas Repeater Council,,,,http://skect.org/default.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,103.5,N0PYY,"Evergreen, Squaw Mountain",CO,OPEN,,,156.9,NW,,08,84,39.6781,-105.487,147.3,147.9,103.5,103.5,,,,Clear Creek,On-Air,Wide area.,,,,,2017-03-11,,,,,,,Denver PD EEB,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.675,-5,100,W0CFI,"Idaho Springs, Squaw Mountain",CO,OPEN,,,156.9,NW,,08,94,39.6774,-105.488,448.675,443.675,100,100,,,,Denver,On-Air,Wide area.,,,,,2015-04-03,,,,,,,W0CFI,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.805,-0.6,103.5,W0KKS,Liberal,KS,OPEN,,,156.9,SE,,20,3949,37.0597,-100.93,146.805,146.205,103.5,103.5,,,,Seward,On-Air,Local,,Autopatch,,,2018-03-30,,,,,,,Southern Plains ARC,,,,Kansas Repeater Council,,,,http://spark-ks.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,,157.1,NW,,08,78,39.6794,-105.492,146.67,146.07,100,100,,,,Clear Creek,On-Air,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",,11,,,2016-09-08,,,,,,,Castle Rock Repeater Group,,,,CCARC,,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,,157.1,NW,,08,107,39.6794,-105.492,145.145,144.545,107.2,107.2,,,,Clear Creek,On-Air,Wide area. Denver metro.,,E-power.,,,2018-07-23,,,,,,,Colorado Repeater Assoc,,,,CCARC,,,,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,,157.1,NW,Node Offline,08,264,39.6794,-105.492,447.575,442.575,107.2,107.2,,,,Clear Creek,On-Air,Wide area: Denver metro.,,,,,2017-11-13,,,,,,,Colorado Repeater Association (CRA),,347088,3291,CCARC,,,,http://www.w0cra.org,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,157.1,N,,08,10783,40.2503,-103.8,448.2,443.2,,,,,,Morgan,On-Air,,NEAHR,Mixed Mode,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",2017-03-11,,,,yes,7,,,Full-time to the  Colorado TRBO System .,,,CCARC,,,,Rocky Mountain Ham Radio,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,,157.1,NW,,08,76,39.6794,-105.492,145.49,144.89,100,100,,,,Jefferson,On-Air,,,E-power.,,,2017-03-11,,,,,,,"KB0VIU,  Denver Radio Club","Full-time to  
448.62500 (W0TX) at Golden, Centennial Cone, CO .",,,CCARC,,,DRC: Sun at 20:30.,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,,157.1,NW,Node Offline,08,98,39.6794,-105.492,449.35,444.35,100,100,,,,Clear Creek,On-Air,Wide area.,,11,,,2017-03-11,,,,,,,Denver Radio Club,,4140,,CCARC,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,103.5,K1DUN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,157.2,NW,,08,99,39.6794,-105.493,449.45,444.45,103.5,127.3,,,,Clear Creek,On-Air,"Wide area: West to the Continental Divide, south to
Colorado Springs, east to Limon, and north to Cheyenne.",,11,,,2016-12-23,,,,,,,Rocky Mountain Radio League,,,,CCARC,,,RMRL: Mon at 20:30.,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9375,-5,CC7,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,D,157.2,NW,,08,7190,39.6798,-105.493,446.9375,441.9375,,,,,,Clear Creek,On-Air,,,,,See the website for programming information.,2017-01-13,,,,yes,7,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,,,CCARC,,,,Rocky Mountain Ham Radio,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700  Full-Time    Southern Colorado  2  719  Full-Time    Central Regional  2  720  Full-Time    Northern Colorado Regional  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,,,,,,,2,,,,,,,,,,,RMHAM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,141.3,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,,157.2,NW,,08,8197,39.6797,-105.493,448.225,443.225,141.3,141.3,,,,Clear Creek,On-Air,,,E-power(gen).,,,2016-05-24,,,,,,,Rocky Mountain Ham Radio,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,157.2,SSW,,35,15621,35.984,-104.901,145.37,144.77,141.3,,,,,Mora,Off-Air,,,,,,2017-10-26,,,,,,,NMEMA ARC,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,157.2,SSW,,35,11289,35.9843,-104.901,147.2,147.8,67,,,,,Mora,On-Air,,,8,,,2017-01-24,,,,,,,,Full-time to the  Mega-Link System .,,,,,,,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,103.5,W0WYX,"Idaho Springs, Squaw Mountain",CO,OPEN,,,157.2,NW,,08,81,39.6798,-105.493,146.94,146.34,103.5,103.5,,,,Clear Creek,On-Air,"Wide area: west to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",,11,,,2017-03-11,,,,,,,Rocky Mtn Radio League,"Linkable to  
449.82500 (W0WYX) at Broomfield, CO .
 
Linkable to  
449.45000 (K1DUN) at Idaho Springs, Squaw Mountain, CO .",,,CCARC,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",Repeater,Listen Live,,,,,Autopatch: 911* / Off 0*.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,,157.3,NW,,08,9580,39.7189,-105.44,447.85,442.85,141.3,141.3,,,,Clear Creek,On-Air,Wide area at 9500',Rocky Mountain Ham Radio,AllStar node repeater providing wide area coverage along the Front Range,,,2014-09-21,,,,,,,AC0KQ,,,,CCARC,,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,,157.3,NW,,08,9702,39.7658,-105.366,927.8375,902.025,,,,,,Jefferson,On-Air,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,,The offset is -25.8125,2018-12-23,,,,,,,,,,,CCARC,,45770,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,157.3,NNW,,08,26,39.9206,-105.086,448.925,443.925,131.8,,,,,Boulder,On-Air,,,,,,2012-11-10,,,,,,,W0LMA,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,D,157.3,NW,,08,7165,39.7657,-105.366,446.7875,441.7875,,,,,,Jefferson,On-Air,,Brandmeister Network,,,,2017-12-09,,,,yes,1,,Denver Radio Club,,,,CCARC,,,,http://www.w0tx.org/,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf. TG's are PTT enabled and will timeout after 15 minutes of inactivity. Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,157.3,NNW,,08,266,39.9206,-105.086,449.825,444.825,103.5,,,,,Boulder,On-Air,Along the foothills and into Boulder where the 94 repeater is shadowed.,,6,,,2012-11-16,,,,,,,Rocky Mountain Radio League,,,,CCARC,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,160.3,NNW,,08,8183,40.0847,-104.813,224.96,223.36,CSQ,,,,,Weld,On-Air,,,,,,2012-11-12,,,,,,,AC0KC,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,107.2,WG0N,"Idaho Springs, Squaw Mountain",CO,OPEN,,,161.2,NW,,08,95,39.7425,-105.514,449.05,444.05,107.2,107.2,,,,Denver,On-Air,Wide area.,,E-power.,,,2012-11-20,,,,,,,WG0N,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,103.5,AA0BF,"Fairplay, Sacramento Mountain",CO,OPEN,A,,161.3,WNW,,08,5336,39.21,-106.087,447.125,442.125,103.5,103.5,,,,Park,On-Air,"Covers Fairplay, Alma, and western South Park.","Park County Radio Club, AB0PC",Emergency automatic generator.,,"Normally linked via Allstar to 45835 - AB0PC, Bailey, CO.",2019-03-08,,,,,,,AA0BF,,,,CCARC,DM69wf,45840,"When connected to AB0PC - Bailey: ARES Mon 19:00, Park County Radio Club Wed 19:30.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,162.1,SW,,35,174,36.6469,-105.967,146.76,146.16,67,,,,,Taos,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,11,,,2016-08-20,,,,,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,162.1,SW,,35,15616,36.647,-105.967,145.175,144.575,141.3,,,,,Taos,Off-Air,,,,,,2017-01-16,,,,,,,NMEMA ARC,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.75,5,162.2,NV8Q,"Colby, K-Link",KS,OPEN,,,164.1,NE,,20,8689,39.4012,-101.101,444.75,449.75,162.2,162.2,,,,Thomas,,"Wide area. 
 Click for coverage map.  50 mi radius.",K-Link Repeater Network,"Linked to K-Link Repeater Network 
E-power (batt) 
Allstar 46010",,"Repeater is intermittently off-air, and the Allstar node is down.",2018-10-15,,,,,,,,,,,Kansas Repeater Council,,,,K-Link Repeater Network,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,156.7,NW0K,Colby,KS,OPEN,I,,164.9,NE,,20,3889,39.3915,-101.074,146.82,146.22,156.7,156.7,,,,Thomas,On-Air,Local,,"Closed autopatch, e-power.",,,2019-05-06,,,,,,,TARC,,,7552,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,88.5,KB0VJJ,"Breckenridge, Bald Mountain",CO,OPEN,,,165.1,NW,,08,24,39.4439,-105.969,147.39,147.99,88.5,123,,,,Summit,On-Air,Wide area.,,12,,"Please Note that 146.790 is the old Breckenridge frequency and this repeater may return to that frequency eventually but is now working on 147.390-. This machine has a split tone, 88.5 rx and 123.0 tx",2015-01-30,,,,,,,Colorado Connection,Full-time to the  Colorado Connection System .,,,CCARC,,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",Breckenridge Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,165.9,NW,,08,72,39.8875,-105.426,145.31,144.71,88.5,123,,,,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,10,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",2015-12-06,,,,,,,Colorado Connection,Full-time to the  Colorado Connection System .,,,CCARC,,,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,165.9,NW,,08,97,39.8875,-105.426,449.225,444.225,141.3,141.3,,,,Gilpin,On-Air,Wide area.,,Emergency Power,,"Emcomm Affiliated, Open repeater",2015-11-03,,,,,,,Rocky Mountain Ham Radio (RMHR),,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,,WK0DX,Plains,KS,OPEN,,,165.9,SE,,20,3996,37.2933,-100.64,147.18,147.78,,,,,,Meade,On-Air,Local,,,,,2014-07-07,,,,,,,WK0DX,,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0875,-5,CC7,N0SZ,"Breckenridge, Baldy",CO,OPEN,,D,166.1,NW,,08,16780,39.459,-105.979,445.0875,440.0875,,,,,,Fremont,On-Air,,Rocky Mountain Ham Radio,,,,2018-02-01,,,,yes,7,,K2AD,,,,,,,,http://www.rmham.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,166.1,NNW,,08,10,39.978,-105.275,448.9,443.9,100,,,,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,6,,,2013-03-17,,,,,,,Boulder ARC,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,166.2,NNW,,08,13,39.9783,-105.275,146.61,146.01,100,,,,,Boulder,Off-Air,,,,,,2017-05-02,,,,,,,Boulder Amateur Radio Club,,,7007,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,166.2,NNW,,08,14,39.9775,-105.279,146.7,146.1,100,,,,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",,6,,,2013-03-17,,,,,,,Boulder Co ARC,,,,CCARC,,,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,167.1,SW,Node Offline,35,172,36.2469,-105.654,147.12,147.72,67,,,,,Taos,On-Air,Wide area.,ARRL,E-power.,,,2017-02-24,,,,,,,Taos Amateur Radio Club,,828279,,NMFCC,,,,http://taosarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,167.2,SW,,35,15606,36.247,-105.655,51.5,51.5,100,,,,,Taos,On-Air,,,,,,2017-08-27,,,,,,,Taos ARC,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
